id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,log_saleprice,log_gr_liv_area,log_garage_area,log_total_bsmt_sf,log_mas_vnr_area
2734,905403050,50,RL,62.0,6488,Pave,NA,0,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,230.0,1,0.0,569.0,800.0,GasA,5,N,1,799,351,0,1150,0.0,0.0,1,0,3,1,3,6,3,2,3,BuiltIn,1942.0,1,1.0,216.0,3,3,2,264,0,0,0,0,0,0,0,NA,0,3,2006,WD ,128000,11.759785542901755,7.047517221357296,5.375278407684165,6.684611727667927,0.0
426,528108010,20,RL,110.0,14230,Pave,NA,0,Lvl,0,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1566.0,1567.0,GasA,5,Y,0,1600,0,0,1600,0.0,0.0,2,0,3,1,4,7,0,1,4,Attchd,2007.0,2,3.0,891.0,3,3,2,0,56,0,0,0,0,0,0,NA,0,7,2009,WD ,256300,12.454103912352162,7.3777589082278725,6.792344427470809,7.356918242356021,6.46302945692067
2216,909276210,50,RL,110.0,7810,Pave,NA,1,HLS,0,Inside,0,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,3,4,BrkTil,3,4,1,6,189.0,1,0.0,741.0,931.0,GasA,5,Y,0,1230,525,0,1755,0.0,0.0,2,0,4,1,4,7,0,1,3,Detchd,1930.0,1,1.0,232.0,2,3,2,0,40,0,0,0,0,0,0,NA,0,11,2007,WD ,188000,12.144197241812087,7.470224135899966,5.44673737166631,6.836259277277067,0.0
2900,916475100,20,RL,85.0,14331,Pave,NA,0,Lvl,0,Inside,0,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,4,3,PConc,5,3,4,6,1274.0,1,0.0,526.0,1801.0,GasA,5,Y,0,1800,0,0,1800,1.0,0.0,2,0,3,1,4,7,0,1,4,Attchd,2002.0,3,3.0,766.0,3,3,2,270,78,0,0,0,0,0,0,NA,0,5,2006,WD ,312500,12.652359748158593,7.495541943884256,6.641182169740591,7.496097345175956,6.447305862541213
97,533212010,160,FV,30.0,3182,Pave,Pave,0,Lvl,0,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,601.0,GasA,5,Y,0,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,0,0,0,Detchd,2004.0,2,2.0,481.0,3,3,2,0,172,0,0,0,0,0,0,NA,0,6,2010,WD ,151000,11.925035115797062,7.090076835776092,6.175867270105761,6.398594934535208,0.0
1680,527451170,160,RM,24.0,1920,Pave,NA,0,Lvl,0,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,3,3,CBlock,3,3,1,5,471.0,1,0.0,294.0,766.0,GasA,5,Y,0,765,600,0,1365,1.0,0.0,1,1,2,1,3,6,1,0,0,Detchd,1971.0,1,2.0,441.0,3,3,2,240,36,0,0,0,0,0,0,NA,0,8,2007,WD ,122500,11.715866308966918,7.21890970761906,6.089044875446846,6.641182169740591,5.932245187448011
1133,531371070,60,RL,68.0,10110,Pave,NA,0,Lvl,0,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,80.0,5,555.0,200.0,836.0,GasA,5,Y,0,835,861,0,1696,1.0,0.0,2,1,3,1,4,7,0,0,0,Attchd,2003.0,2,2.0,543.0,3,3,2,143,66,0,0,0,0,0,0,NA,0,7,2008,WD ,188000,12.144197241812087,7.4360278163518485,6.297109319933935,6.728628613084702,0.0
2761,906394010,60,RL,91.0,10984,Pave,NA,1,Lvl,0,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,1,0.0,1,0.0,945.0,946.0,GasA,5,Y,0,945,864,0,1809,0.0,0.0,2,1,3,1,4,8,0,0,0,Attchd,2005.0,2,2.0,639.0,3,3,2,144,54,0,0,0,0,0,0,NA,0,5,2006,New,209700,12.253433216890011,7.500529485395295,6.459904454377535,6.852242569051878,0.0
1642,527256030,20,RL,85.0,14082,Pave,NA,1,HLS,0,Inside,0,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,4,3,PConc,5,4,4,6,1558.0,1,0.0,662.0,2221.0,GasA,5,Y,0,2234,0,0,2234,1.0,0.0,1,1,1,1,4,7,0,1,4,Attchd,2006.0,2,2.0,725.0,3,3,2,390,80,0,0,0,0,0,0,NA,0,1,2007,WD ,441929,12.998904514672732,7.711548979629146,6.586171654854675,7.7057128238944275,6.852242569051878
1141,531382110,60,RL,50.0,8480,Pave,NA,1,Lvl,0,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,4,3,PConc,4,3,1,6,602.0,1,0.0,284.0,887.0,GasA,5,Y,0,886,794,0,1680,0.0,1.0,2,1,3,1,4,7,0,0,0,Attchd,1993.0,2,2.0,475.0,3,3,2,144,96,0,0,0,0,0,0,NA,0,10,2008,WD ,163000,12.0015054797889,7.426549072397305,6.163314804034641,6.787844982309579,4.795790545596741
2118,906475110,60,RL,69.05520046484602,12205,Pave,NA,1,Low,0,Inside,0,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,3,2,4,2,568.0,1,0.0,264.0,833.0,GasA,4,Y,0,976,1111,0,2087,0.0,0.0,2,1,5,1,4,9,0,0,0,Attchd,1966.0,3,2.0,445.0,3,3,2,133,168,0,0,0,0,0,0,NA,0,7,2007,WD ,187500,12.141534124392603,7.643482907077201,6.09807428216624,6.725033642166843,5.062595033026967
870,907275010,20,RL,90.0,15750,Pave,NA,0,Lvl,0,FR3,0,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,4,3,PConc,4,3,4,6,1246.0,1,0.0,216.0,1463.0,GasA,5,Y,0,1513,0,0,1513,1.0,0.0,2,0,2,1,4,5,0,1,3,Attchd,1999.0,3,2.0,522.0,3,3,2,135,34,0,0,0,0,0,0,NA,0,6,2009,WD ,220000,12.301382825334498,7.321849713788356,6.257667587882639,7.288244401020124,5.564520407322694
1875,534201040,20,RL,70.0,8050,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,474.0,4,38.0,437.0,950.0,GasA,3,Y,0,1107,0,0,1107,1.0,0.0,1,0,3,1,4,5,0,0,0,Attchd,1967.0,2,1.0,309.0,3,3,2,88,64,0,0,0,0,0,0,NA,0,3,2007,WD ,127000,11.751942365440728,7.009408932708637,5.733341276897746,6.856461984594587,0.0
155,535327140,20,RL,60.0,7200,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,1.0,GasA,5,Y,0,827,0,0,827,0.0,0.0,1,0,2,1,3,5,3,1,1,Detchd,1967.0,1,1.0,393.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,4,2010,WD ,107500,11.585246126549855,6.717804695023691,5.973809611869261,0.0,0.0
1318,902328040,75,RM,35.0,6300,Pave,Grvl,0,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,742.0,743.0,GasA,5,Y,0,742,742,0,1484,0.0,0.0,2,0,3,1,3,9,0,1,4,NA,0.0,0,0.0,1.0,0,0,2,0,291,134,0,0,0,0,0,NA,0,6,2008,WD ,128000,11.759785542901755,7.302496423727326,0.0,6.610696044717759,0.0
1285,902100030,30,RM,30.0,5232,Pave,Grvl,3,Bnk,0,Inside,0,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,680.0,681.0,GasA,4,N,3,764,0,0,764,0.0,0.0,1,0,2,1,3,4,0,0,0,Detchd,1965.0,1,2.0,505.0,3,3,0,0,0,0,0,0,0,0,0,NA,0,6,2008,WD ,73000,11.198214720130528,6.638567789166521,6.22455842927536,6.523562306149512,0.0
2400,528164040,20,RL,72.0,11846,Pave,NA,1,HLS,0,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,4,3,PConc,5,3,4,6,1567.0,1,0.0,225.0,1793.0,GasA,5,Y,0,1792,0,0,1792,1.0,0.0,2,0,2,1,5,6,0,1,4,Attchd,2003.0,3,3.0,875.0,3,3,2,206,49,0,0,0,0,0,0,NA,0,8,2006,WD ,374000,12.832011076396668,7.491087593534876,6.774223886357614,7.491645473605133,6.333279628139691
1068,528178070,60,RL,130.0,16900,Pave,NA,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,4,3,PConc,5,3,2,6,1075.0,1,0.0,404.0,1480.0,GasA,5,Y,0,1515,1134,0,2649,1.0,0.0,2,1,4,1,4,10,0,1,3,Attchd,2001.0,3,3.0,747.0,3,3,2,0,60,0,0,0,0,0,0,NA,0,1,2008,WD ,421250,12.950981760648709,7.88193748927207,6.616065185132817,7.299797366758161,7.01301578963963
361,527164060,60,RL,69.05520046484602,9636,Pave,NA,1,Lvl,0,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,808.0,809.0,GasA,4,Y,0,808,785,0,1593,0.0,0.0,2,1,3,1,3,7,0,1,3,BuiltIn,1993.0,2,2.0,390.0,3,3,2,342,40,0,0,0,0,0,3,NA,0,12,2009,WD ,178000,12.089538829274222,7.373374309910049,5.966146739123692,6.695798917058491,0.0
1493,908128050,85,RL,90.0,10012,Pave,NA,0,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,4,920.0,3,180.0,38.0,1139.0,GasA,3,Y,0,1181,0,0,1181,1.0,0.0,2,0,3,1,3,6,0,0,0,Detchd,1974.0,2,2.0,589.0,3,3,2,0,0,180,0,0,0,0,3,NA,0,4,2008,WD ,137500,11.831379196088763,7.074116816197362,6.3784261836515865,7.037905963447182,0.0
1110,528390020,20,RL,91.0,14303,Pave,NA,1,Lvl,0,Corner,0,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,4,3,PConc,4,3,4,6,1314.0,1,0.0,672.0,1987.0,GasA,5,Y,0,1987,0,0,1987,1.0,0.0,2,0,2,1,4,7,0,1,3,Attchd,1994.0,3,2.0,692.0,3,3,2,262,36,0,0,0,0,0,0,NA,0,8,2008,WD ,301500,12.616525295149378,7.594381242551817,6.539585955617669,7.594381242551817,6.318968113746434
911,909250080,70,RL,43.0,5707,Pave,NA,0,Bnk,0,Inside,0,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,583.0,584.0,GasA,4,Y,2,647,595,0,1242,0.0,0.0,1,1,3,1,3,6,0,1,4,Detchd,1926.0,1,1.0,181.0,2,3,2,329,96,0,0,0,0,0,0,NA,0,3,2009,WD ,105000,11.56171562913966,7.124478262493424,5.198497031265826,6.369900982828227,0.0
2535,534201260,20,RL,78.0,9360,Pave,NA,0,Lvl,0,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,3,5,760.0,1,0.0,216.0,977.0,GasA,3,Y,0,976,0,0,976,1.0,0.0,1,0,2,1,4,4,0,1,2,Attchd,1968.0,2,2.0,505.0,3,3,2,94,0,0,0,0,0,0,0,NA,0,8,2006,WD ,157500,11.967180737247824,6.883462586413092,6.22455842927536,6.884486652042782,5.318119993844216
2030,903430050,50,RM,40.0,5680,Pave,Grvl,0,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,969.0,970.0,GasA,3,N,1,969,245,0,1214,0.0,0.0,1,0,2,1,3,6,0,0,0,Detchd,1920.0,1,1.0,217.0,3,3,0,0,0,77,0,0,0,0,3,NA,0,9,2007,WD ,117000,11.669929213779893,7.101675971619444,5.37989735354046,6.877296071497429,0.0
2634,535478090,20,RL,70.0,7000,Pave,NA,0,Lvl,0,Inside,0,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,468.0,1,0.0,396.0,865.0,GasA,4,Y,0,864,0,0,864,0.0,1.0,1,0,3,1,3,5,0,0,0,Attchd,1962.0,1,1.0,337.0,3,3,2,0,0,0,0,0,0,0,2,NA,0,2,2006,WD ,105000,11.56171562913966,6.761572768804055,5.820082930352362,6.762729506931879,0.0
1530,909256060,50,RL,51.0,10480,Pave,NA,0,Lvl,0,Inside,0,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1064.0,1065.0,GasA,5,Y,1,1166,0,473,1639,0.0,0.0,1,0,3,1,3,6,5,0,0,Detchd,1936.0,1,1.0,241.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,3,2008,WD ,115000,11.652687407345388,7.40184157874383,5.484796933490655,6.970730078143525,0.0
435,528112040,20,RL,95.0,11578,Pave,NA,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,5,3,PConc,5,3,1,1,0.0,1,0.0,1736.0,1737.0,GasA,5,Y,0,1736,0,0,1736,0.0,0.0,2,0,3,1,5,7,0,1,4,Attchd,2008.0,2,3.0,835.0,3,3,2,319,90,0,0,0,0,0,0,NA,0,7,2009,WD ,360000,12.793859310432293,7.459338895220296,6.727431724850855,7.459914766241105,5.713732805509369
812,906226110,90,RL,64.0,7018,Pave,NA,0,Bnk,0,Inside,0,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,1.0,GasA,3,Y,0,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,0,0,0,Attchd,1979.0,1,2.0,401.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,6,2009,WD ,118858,11.685684782260491,7.336285660021297,5.993961427306569,0.0,0.0
1202,534251280,60,RL,69.05520046484602,9130,Pave,NA,0,Lvl,0,Inside,0,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,1,6,400.0,3,64.0,336.0,801.0,GasA,4,Y,0,800,832,0,1632,0.0,1.0,1,1,4,1,4,7,0,0,0,Attchd,1966.0,1,2.0,485.0,3,3,2,0,40,0,0,0,0,0,0,NA,0,7,2008,WD ,173000,12.061046873479915,7.397561535524052,6.184148890937483,6.68586094706836,5.53338948872752
666,535383120,30,RL,60.0,10800,Pave,Grvl,0,Lvl,0,Corner,0,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,630.0,631.0,GasA,3,Y,1,725,0,0,725,0.0,0.0,1,1,1,1,3,4,0,0,0,Detchd,1959.0,1,1.0,321.0,3,3,2,0,30,0,0,0,0,0,0,NA,0,11,2009,WD ,78500,11.2708539037705,6.586171654854675,5.771441123130016,6.447305862541213,0.0
1751,528240020,60,RL,62.0,8244,Pave,NA,1,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,840.0,841.0,GasA,5,Y,0,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,0,1,4,Attchd,2004.0,3,2.0,441.0,3,3,2,100,48,0,0,0,0,0,0,NA,0,5,2007,WD ,183500,12.119969946476761,7.450079569807499,6.089044875446846,6.734591659972948,0.0
705,902135020,20,RM,60.0,6000,Pave,Pave,0,Bnk,0,Inside,1,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,2,3,1,1,0.0,1,0.0,936.0,937.0,GasA,3,N,0,936,0,0,936,0.0,0.0,1,0,2,1,3,4,2,0,0,Detchd,1974.0,1,2.0,577.0,3,3,2,0,32,112,0,0,0,0,0,NA,0,2,2009,WD ,93000,11.440354772135393,6.841615476477592,6.3578422665081,6.842683282238422,0.0
1744,528228375,120,RL,69.05520046484602,3621,Pave,NA,0,Lvl,0,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4,3,4,6,1084.0,1,0.0,322.0,1407.0,GasA,5,Y,0,1589,0,0,1589,1.0,0.0,2,0,2,1,4,7,0,1,3,Attchd,2003.0,3,3.0,631.0,3,3,2,143,20,0,0,0,0,0,0,NA,0,11,2007,WD ,226500,12.330500223905226,7.370860166536716,6.447305862541213,7.249215057114389,4.290459441148391
357,527163040,60,RL,59.0,7837,Pave,NA,1,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,799.0,800.0,GasA,4,Y,0,799,772,0,1571,0.0,0.0,2,1,3,1,3,7,0,1,3,Attchd,1993.0,2,2.0,381.0,3,3,2,0,40,0,0,0,0,0,0,NA,0,5,2009,WD ,178000,12.089538829274222,7.359467638255621,5.942799375126701,6.684611727667927,0.0
2133,907192120,20,RL,72.0,10665,Pave,NA,1,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4,3,PConc,4,3,3,6,1013.0,1,0.0,440.0,1454.0,GasA,5,Y,0,1479,0,0,1479,1.0,0.0,2,0,3,1,4,7,0,0,0,Attchd,2003.0,2,2.0,559.0,3,3,2,144,29,0,0,0,0,0,0,NA,0,6,2007,WD ,226000,12.328290278254423,7.2991214627108,6.326149473155099,7.282073658093465,5.123963979403259
989,924100060,60,RL,70.0,10457,Pave,NA,1,Lvl,0,Inside,1,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,5,CBlock,3,3,4,4,496.0,2,288.0,0.0,785.0,GasA,5,Y,0,784,848,0,1632,0.0,0.0,1,1,4,1,3,7,0,1,3,Attchd,1969.0,2,2.0,899.0,3,3,2,0,173,368,0,0,0,0,3,NA,0,4,2009,WD ,173000,12.061046873479915,7.397561535524052,6.80128303447162,6.665683717782408,5.187385805840755
562,532378120,20,RL,60.0,8281,Pave,NA,1,Lvl,0,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,553.0,4,311.0,0.0,865.0,GasA,4,Y,0,864,0,0,864,0.0,0.0,1,0,3,1,3,5,0,1,1,Detchd,1965.0,1,1.0,361.0,3,3,2,0,0,236,0,0,0,0,2,NA,0,12,2009,WD ,62383,11.041048081342682,6.761572768804055,5.8888779583328805,6.762729506931879,0.0
1054,528104080,60,RL,67.0,14948,Pave,NA,1,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,5,3,PConc,5,3,3,6,1330.0,1,0.0,122.0,1453.0,GasA,5,Y,0,1476,1237,0,2713,1.0,0.0,2,1,3,1,5,11,0,1,4,Attchd,2008.0,3,3.0,859.0,3,3,2,126,66,0,0,0,0,0,0,NA,0,11,2008,New,446261,13.008659261632127,7.905810312658931,6.755768921984255,7.2813856635702825,5.594711379601839
2850,909250070,70,RL,43.0,7000,Pave,NA,0,Lvl,0,Inside,0,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,424.0,1,0.0,200.0,625.0,GasA,5,Y,0,743,736,0,1479,1.0,0.0,1,0,3,1,4,6,0,2,4,Detchd,1926.0,1,1.0,313.0,3,3,2,530,0,56,0,0,0,0,3,NA,0,5,2006,WD ,160000,11.982929094215963,7.2991214627108,5.746203190540153,6.437751649736401,0.0
1082,528228405,120,RM,69.05520046484602,3940,Pave,NA,0,Lvl,0,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,4,3,PConc,4,3,1,6,1087.0,1,0.0,306.0,1394.0,GasA,5,Y,0,1576,0,0,1576,1.0,0.0,2,0,2,1,4,7,0,1,3,Attchd,2004.0,2,3.0,669.0,3,3,2,143,20,0,0,0,0,0,0,NA,0,5,2008,WD ,219990,12.301337369755954,7.362645270417825,6.505784060128229,7.2399325913204695,3.2188758248682006
1440,907187080,20,RL,93.0,9382,Pave,NA,1,Lvl,0,CulDSac,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1468.0,1469.0,GasA,5,Y,0,1479,0,0,1479,0.0,0.0,2,0,3,1,4,6,0,0,0,Attchd,1999.0,2,2.0,578.0,3,3,2,120,25,0,0,0,0,0,0,NA,0,7,2008,WD ,191000,12.160028707028767,7.2991214627108,6.359573868672378,7.292337176173877,4.836281906951478
2006,903201090,40,RL,55.0,6854,Pave,NA,0,Bnk,0,Inside,1,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,1,2,317.0,3,227.0,212.0,757.0,GasA,3,N,1,916,144,0,1060,1.0,0.0,1,0,1,1,3,6,3,1,4,Detchd,1969.0,1,1.0,309.0,2,3,2,0,65,0,0,150,0,0,0,NA,0,8,2007,WD ,136500,11.824079893607152,6.966024187106113,5.733341276897746,6.6293632534374485,0.0
2082,905475520,30,RL,69.05520046484602,11515,Pave,NA,1,Lvl,0,CulDSac,0,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,1.0,GasA,3,N,0,943,0,0,943,0.0,0.0,1,0,3,1,4,5,2,0,0,Detchd,1958.0,1,1.0,309.0,3,3,0,0,0,60,0,0,0,0,0,NA,0,8,2007,WD ,80000,11.289781913656018,6.849066282633458,5.733341276897746,0.0,0.0
2344,527302080,50,RL,69.05520046484602,13837,Pave,NA,1,Lvl,0,Corner,0,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,4,4,PConc,4,4,1,6,1002.0,2,202.0,0.0,1205.0,GasA,4,Y,0,1377,806,0,2183,0.0,0.0,2,1,4,1,4,9,0,0,0,Attchd,1988.0,1,3.0,787.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,2,2006,WD ,229000,12.341477282536376,7.688455356549944,6.668228248417403,7.094234845924755,5.187385805840755
248,906223090,60,RL,80.0,9938,Pave,NA,0,Lvl,0,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,4,3,PConc,4,3,1,6,750.0,1,0.0,300.0,1051.0,GasA,5,Y,0,1062,887,0,1949,1.0,0.0,2,1,3,1,4,8,0,1,3,Attchd,1993.0,3,2.0,575.0,3,3,2,156,90,0,0,0,0,0,4,NA,0,6,2010,WD ,236000,12.371587084007746,7.575071699507561,6.354370040797351,6.957497370876951,5.5093883366279774
2276,921128030,20,RL,85.0,12633,Pave,NA,1,HLS,0,Inside,0,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1824.0,1825.0,GasA,5,Y,0,1824,0,0,1824,0.0,0.0,2,0,3,1,5,8,0,1,4,Attchd,2006.0,3,3.0,933.0,3,3,2,160,36,0,0,108,0,0,0,NA,0,9,2007,New,392000,12.8790171187726,7.508787170634276,6.838405200847344,7.509335266016592,5.493061443340548
755,903451090,70,RM,57.0,6876,Pave,NA,0,Lvl,0,Inside,0,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,2,1,4,522.0,1,0.0,198.0,721.0,GasA,2,Y,0,1146,784,0,1930,1.0,0.0,2,0,4,1,3,8,0,0,0,Attchd,1927.0,1,1.0,317.0,3,3,2,0,0,213,0,0,0,0,3,NA,0,8,2009,WD ,149000,11.911701584927597,7.5652752818989315,5.75890177387728,6.580639137284949,0.0
